full_text;id_str;topic
"'Don't get cute' Trump tells Harley-Davidson while feting Foxconn https://t.co/mfK8b1fnUI";"1012614303474700288";"trump"
"This is one of Putin's main goals.  The weakening of western alliances.

That Trump is actively pushing Putin's agenda, is chilling https://t.co/x0uGlxq0Rg";"1012614295996239872";"trump"
"From Tucson to Phoenix: Melania Trump tours immigration facilities in Arizona https://t.co/xH9CoLXKsf https://t.co/QsS0J8mqRj";"1012614275045654528";"trump"
"What are youandyour ilk praying for when you paint ALL Trump supporters as nazis?When you ignored,minimized or even condoned Trump supporters being beaten bloody in the streets,spat on,maced,harassed,kidnappedand tortured,jumped beaten car stolen&amp;dragged down the street,chased down https://t.co/4iIsi9Qn0B";"1012614258444718080";"trump"
"Jon Stewart Is Ready To Negotiate With Donald Trump https://t.co/MsZphIH5XN";"1012614252991901698";"trump"
"Omg the memes about Jay's bars on #TalkUp regarding, Trump, XXX, Zimmermanonand Florida are FIRE🔥🔥!

JAY-Z on Drake's ""Talk Up"" #Scorpion 🦂🦂 ""I got your president tweeting I won't even meet with him Y'all killed X, let Zimmerman live Streets is done"" https://t.co/8TQ9IpiVXn";"1012614248403492865";"trump"
"Mumia Abu Jamal on How Trump Thinks He’s King @RUWithSonali #RisingUP https://t.co/1H6wwaf5UE";"1012614237724794880";"trump"
"Trump Rapidly Expands Cold War-Era Footprint In Europe To Counter Russia- https://t.co/5KMpACt4Qm https://t.co/NBpoMxyPBn";"1012614235363381248";"trump"
"Even more shocking this is being reported by a left leaning news source. https://t.co/2qMNBALpBl";"1012614233547313152";"trump"
"Why women fear a 'dire, immediate' rollback of abortion rights after Justice Kennedy's retirement https://t.co/MLv2FGbIuo";"1012614228946104320";"trump"
"My America has been hijacked by zealots and greed.. this is not my America ... this is Trump and his family’s America .. Sessions America... Pruitt’s America... Kelly’s America #NotMyPresident #resist #pleasevoteBlue https://t.co/2cM3MqhGTH";"1012614228316831744";"trump"
"This could be an interesting relationship with Trump: both economic nationalists, both outsiders.....the “wall”, NAFTA, drugs.... https://t.co/jInMSf3Ywg";"1012614227620753408";"trump"
"Tokyo Followers: Our sister organization, @SPF_PR, will host a July 17 discussion on ""Women and Politics in the Time of Trump."" U.S.-based @minegaps co-founders @kristinhaffert and @JessicaNGrounds will speak. RSVP: https://t.co/9JB9KtyzRX";"1012614227092221952";"trump"
"EXCERPT OF SPYGATE CONSPIRATOR BEN RHODES'S 6-27-18 TALKING POINTS TO FELLOW CONSPIRATOR ROD DATHAN ROSENSTEIN: (1) WHEN QUERIED ABOUT STRZOK'S CONDUCT VIS-A-VIS TRUMP, SAY IT WAS ""INAPPROPRIATE"", NOTHING MORE, NOTHING LESS; AND (2) DO NOT USE THE NAME ""OBAMA"" IN ANY RESPONSE!";"1012614226848907265";"trump"
".@SenatorCollins @lisamurkowski u spoke w/trumpand i was just wondering if u planned on selling out again on your principles.  u 2 got back room deals for your previous sell outs.  if you elect a judge to gut our hard one civil rights u will not be forgotten or forgiven. #Resist https://t.co/wpiXAuxadN";"1012614208427581443";"trump"
"Donald Trump is pretty sure he's nailing this whole 'President' thing https://t.co/nIOVWSbcfS https://t.co/EoSN35nkeD";"1012614205734653953";"trump"
"Thanks, very helpful, looks like Trump could be in that group as well https://t.co/K9YtgYYUID";"1012614201116905472";"trump"
"That sounds exactly like what Donald Trump’s job must be like, plus add in a bit of golf https://t.co/rkOj2gdUDz";"1012614200139571202";"trump"
"Even more shocking this is being reported by a left leaning news source. https://t.co/JXffeWjJ3k";"1012614198747172864";"trump"
"Of Course: CNN ""Expert"" @AshaRangappa_ Tries to Blame Trump for Newspaper Shooting https://t.co/tznsEgPRdY";"1012614195492343809";"trump"
"As imperfect as he is, I believe this wholeheartedly. For the believers its easy to recognize Gods hand in our past election. President Trump was chosen by God for these troubled times with a purpose. https://t.co/JFghQHAY7B";"1012614194754023424";"trump"
"Trump Hispanic Advisor Steve Cortes Fact Checks CNN Host On Immigration Policy  #MAGA https://t.co/kbll46gjfU";"1012614193005162498";"trump"
"Even more shocking this is being reported by a left leaning news source. https://t.co/wKo16UpmkA";"1012614192539553793";"trump"
"Wow! 4.5% is awesome. I remember when the “Experts” laughed when @realDonaldTrump said we could get there. They said we couldn’t even hit 3%. I don’t think Obama ever broke 2%. DJT’s policies are working overtime for America. https://t.co/IJmXJd3Efh";"1011991818945351680";"obama"
"We were on that Obama sugar high. Like his policies or hate them, he was a good person, a decent person, a respectful person. You might not’ve liked the way he changed the country, but he wasn’t trying to destroy it. Thinking that was the standard, folks got lazy. Then, Trump…";"1012125179089125377";"obama"
"If Trump did all of this in less than a year and a half, what the hell was Obama doing for 8 years!";"1012364015891296258";"obama"
"Obama: ‘You are right to be concerned’ https://t.co/4QZ7u9rUws via @politico";"1012614558278717440";"obama"
"Y’all gonna argue with a huge panel of poli-sci experts? https://t.co/RnWTr8fK2r";"1012614556437315584";"obama"
"OBAMA IS THE REAL PROBLEM HUSSEIN TOLD HIS LYBASTARDS TO BE N OUR FASE OBAMA NEED TO PAID OBAMA IS N CHARGE OF THIS SHIT OBAMA AND HIS FAMILY NEED TO START TO FILINGS THE SAME EYE 4 EYE WHAT WE HAVE TO LOOSE. OBAMA START THE HATE IS TIME TO MAKE HIM PAID.WAKE UP AMERICA OPEN EYES https://t.co/c3GVzNvuH3";"1012614550036893696";"obama"
"Hannity sponsors whatever moral values you got left step up and ""finish"" Sean Hannity. He blames everyone for the Gazette shooting from Obama to Maxine Waters when no one incites violence toward the press more than his man crush Trump. Enough is enough for this disgraceful creep. https://t.co/db5k9QWG8p";"1012614437906403329";"obama"
"Obama or JFK? — duterte https://t.co/qP1t02O51P";"1012614394898010113";"obama"
"Man do I miss having an intelligent and thoughtful president. Obama: ‘You are right to be concerned’ https://t.co/moDaSVVG24 via @politico";"1012614376199606273";"obama"
"Barack Obama in Shaq Fu DLC?! 30 Minutes of Barack Fu: The Adventures of... https://t.co/wT9RXofn6d via @YouTube";"1012614318846873601";"obama"
"“We need to do a better job of putting ourselves higher on our own to-do list.” -  Michelle Obama #Quote 

Why not free up some precious #time and #outsource your #admin tasks to a #VirtualAssistant? 

#VA #AskAVA #BusinessSupport #Freelancer #Delegate #WorkLifeBalance #SmallBiz https://t.co/uWHJSXM4K6";"1012614243835957248";"obama"
"EXCERPT OF SPYGATE CONSPIRATOR BEN RHODES'S 6-27-18 TALKING POINTS TO FELLOW CONSPIRATOR ROD DATHAN ROSENSTEIN: (1) WHEN QUERIED ABOUT STRZOK'S CONDUCT VIS-A-VIS TRUMP, SAY IT WAS ""INAPPROPRIATE"", NOTHING MORE, NOTHING LESS; AND (2) DO NOT USE THE NAME ""OBAMA"" IN ANY RESPONSE!";"1012614226848907265";"obama"
"Dem Sen. Tammy Baldwin Flubs Trying To Explain Lack Of Outcry On Family Separation Under OBAMA  #MAGA https://t.co/iCPP7rleI1";"1012614197740437504";"obama"
"Obamas DHS Secretary: We Cannot Have A System Of Catch And Release  #MAGA https://t.co/EbyA2J6W07";"1012614197593690112";"obama"
"Dem. Rep. Admits Obama Tried To Hide The Children Migrant Crisis On The Southern Border  #MAGA https://t.co/XzbmxP8dBn";"1012614192661229569";"obama"
"Michelle Obama Does Bev Hills Power Lunch with Kerry Washington https://t.co/ITyoi3pUJ2";"1012614178044080128";"obama"
"Obama: ‘You are right to be concerned’ - POLITICO https://t.co/MgCoHjooeB";"1012614155948486656";"obama"
"""This is not 2016. There aren’t the final months of a second-term, constitutionally lame-duck presidency with a presidential election fast approaching. We're right in the middle of this president’s very first term. https://t.co/VIelfy222m via @twitchyteam";"1012614090953355264";"obama"
"There are two videos about 7 or 8 minutes each on YT that talk about the ‘men behind Obama’ ... check them out.  In those videos I saw a picture of Adam Schiffty with Mika’s dad.   I’m not able to attach, but definitely worth checking out the videos. https://t.co/WxuApZg3pV";"1012613981834567682";"obama"
"Trump tweets images of migrant kids in Obama-era holding centers https://t.co/XuLYRr9WWs via @MailOnline";"1012613851827884032";"obama"
"https://t.co/yv4h9sR6iN : 057b7252-0207-4666-b297-b55ab1c0bda8";"1012613843300823040";"obama"
"""Rosenstein Refuses To Discuss Whether Obama Spied On Trump Campaign"" https://t.co/zRqrxZ2nQv";"1012613750279450624";"obama"
"Who are these women celebrating our loss??!?

 https://t.co/Y9WwS8vjBP https://t.co/JymOxmMPD9";"1012613652808003584";"obama"
"Sean Hannity Blames Maxine Waters, Obama for Newspaper Shooting

https://t.co/9PzizXgMtT

Shared from my Google feed";"1012613478560026624";"obama"
"Robert Spencer video: Why isn’t Obama charged with treason for his Iran dealings? https://t.co/ejjwbFKMer";"1012613435492913152";"obama"
"Obama, Clinton !! https://t.co/zzCom4sory";"1012613435085946882";"obama"
"Congratulations, #President-Elect Barack Obama https://t.co/UNSwqUPHbo #barackobama #barryobama #president";"1012613369730420737";"obama"
"Obama is a shapeshifting reptile and a reptile cannot be an American citizen!  There’s a rage built up inside of me! Fist in the air in the land of hypocrisy!";"1012613355562000384";"obama"
"Smug Rosenstein Refuses to Tell Rep. DeSantis Whether Anyone in Obama Admin Directed Halper to Approach Trump's Camp (VIDEO) https://t.co/vM8LBiHxXd";"1012613345273417728";"obama"
"Smug Rosenstein Refuses to Tell Rep. DeSantis Whether Anyone in Obama Admin Directed Halper to Approach Trump's Camp (VIDEO) https://t.co/7LpMkh4DRs via @gatewaypundit";"1012613330630918144";"obama"
"How many cops have been assassinated since Obama and the Democrats started their rhetorical war against them a few years back? By the way, a lying, propagandistic media is an enemy of the people. https://t.co/SSKKMBRd2W";"1012613290453856256";"obama"
"i am one hundred percent glad Shaq Fu got delayed if it meant beating french people up with a baguette while playing as gangster Barack Obama

this is a real sentence";"1012613251270631425";"obama"
"And...

OBAMA SUCKS !!! https://t.co/PvoPjFDFSP";"1012613221717544960";"obama"
"Obama: ‘Stop looking for a magical savior.”
🔻🔻🔻
“If you don’t vote, then this democracy doesn’t work.”
🔻🔻🔻
 https://t.co/JY1Rr3rAi4";"1012613186913095680";"obama"
"Sim be roasting them cow tiddies https://t.co/ilsTgf9I5v";"1012613162858733568";"obama"
"Trump UK visit: The Queen’s many encounters with US presidents, from Truman to Obama https://t.co/JxKNtzcvG8";"1012612991634812929";"obama"
"Trump UK visit: The Queen's many encounters with US presidents, from Truman to Obama https://t.co/2S7zNNLbXC";"1012612916133187584";"obama"
"NEW: Trump Erased an Obama Policy that Protected the Oceans from Oil Industry https://t.co/sKJuaKM5S9 #SmartDissent #CleanWater #RegulationsProtectUs #YouWorkForUs https://t.co/npZ924z7nR";"1012612905072775170";"obama"
"Rosenstein Won’t Deny Obama Regime Spied On Trump Campaign https://t.co/e7yMcKuiHl";"1012612900794478592";"obama"
"Dem. Rep. Admits Obama Tried To Hide The Children Migrant Crisis On The Southern Border  TruthNation https://t.co/SgwuemnEoI";"1012612900614234112";"obama"
"Crungy spingus Ba-rock the cock-Obama mexican memes suicide   -SAADbot 3.0";"1012612879403675648";"obama"
"there was an agreement on the fringes of the nuclear deal between the Obama administration and the mullahs regime, 200 Green Cards for regime supporters, and the suspension of Hizbullah's drug trafficking case.";"1012612829374046208";"obama"
"His behavior was smugg, arrogant and defiant and I'm deeply troubled by his behavior. It was shockingly insubordinate and I pray Jeff Session saw it as well and will will take appropriate action. https://t.co/vM8LBiHxXd";"1012612794083094528";"obama"
